station,rp5_mean,rp5_std,hydromet_mean,baseline_mae_train,baseline_bias_train,n_train,mae_base_mode_warm,mae_base_mode_cold,bias_base_mode_warm,bias_base_mode_cold,calib_mae_model,calib_mae_base,calib_bias_model,calib_gain_mean,n_calib,calib_gain_mode_warm,calib_gain_mode_cold,calib_mae_model_mode_warm,calib_mae_model_mode_cold,calib_mae_base_mode_warm,calib_mae_base_mode_cold,mae_year_mean,mae_year_std,mae_year_max,bias_year_std,years_count,cluster_id_v3
34172,7.137567906393649,12.290980743113975,7.206268282490597,0.6541579607187631,-0.06870037609694944,2393,0.6699925539836187,0.633904761904762,-0.01236038719285182,-0.14076190476190478,1.024975661962398,1.0324175824175823,-0.3213612997285883,0.007441920455184448,364,-0.020396078085074182,0.04715746503928676,0.89282598462713,1.2135092016273799,0.8724299065420559,1.2606666666666666,0.6925269295638341,0.19300789548935215,0.9785714285714285,0.13244984690027667,8,0
34391,3.495046439628483,12.358702274730867,3.481857585139319,0.8226006191950465,0.013188854489164096,1615,0.8104874446085673,0.8313432835820896,0.04387001477104877,-0.00895522388059702,0.8894372664867224,0.9169863013698628,0.3055823795855274,0.027549034883140564,365,0.03596128732919095,0.01562703472781087,0.806094787437164,1.007551773219209,0.8420560747663549,1.0231788079470199,0.8347291600909927,0.3301526304918365,1.3101796407185629,0.09079074907355006,8,0
34824,7.82519975414874,9.00430288045125,7.850706822372465,0.51180086047941,-0.025507068223724682,1627,0.4282608695652175,0.5447300771208226,-0.08130434782608706,-0.003513281919451591,0.7278754942719059,0.7293150684931506,-0.11240346469217909,0.0014395742212447832,365,-0.004691768320610256,0.010129026565330733,0.7182431701897691,0.741526602573742,0.7135514018691588,0.7516556291390728,0.5518098364301186,0.14742457651107965,0.7103030303030303,0.015543976044468676,8,0
34861,10.957956381260097,11.247563386127926,10.508885298869144,0.7887318255250404,0.44907108239095317,2476,0.8121297602256701,0.7573724007561436,0.48660084626234135,0.39877126654064277,0.5582542270299506,0.575890410958904,-0.15482676967570227,0.01763618392895345,365,-0.03289276794399895,0.08924675148399858,0.5455095903739055,0.5763161624232862,0.5126168224299065,0.6655629139072847,0.7898275120536022,0.25121258199320834,1.276986301369863,0.22318992938257143,7,0
34880,9.075022914757104,11.32177382174801,9.131209899175069,0.5270394133822182,-0.056186984417965144,2182,0.4215369059656218,0.6145012573344509,-0.06359959555106162,-0.05004191114836546,0.47977932151215635,0.4734246575342466,-0.024707593401536772,-0.006354663977909761,365,-0.013185278460966558,0.0033258095278793413,0.38561518500302266,0.6132304818628491,0.3724299065420561,0.6165562913907284,0.5743686281767841,0.1768334869693923,0.8268292682926829,0.041564377756907946,8,0
35121,5.687748117727583,13.598841521115071,6.245311430527036,1.0309377138945928,-0.5575633127994525,2922,0.8994742990654206,1.2169421487603307,-0.5645443925233645,-0.5476859504132232,0.9525793244476647,0.9882191780821917,0.06994441116930386,0.0356398536345271,365,0.16970700350041698,-0.15436259716878706,0.7788911273407044,1.1987334580959395,0.9485981308411215,1.0443708609271525,1.0308967737106072,0.2484266547766429,1.2442622950819673,0.2189842703256242,8,0
37031,8.497435897435897,9.087329961411049,8.507749287749288,0.5583475783475783,-0.0103133903133903,1755,0.5105351170568562,0.5830596369922213,-0.04364548494983274,0.0069144338807260175,0.8045297071796982,0.8082191780821918,0.024625303955901758,0.003689470902493565,365,-0.0024950772358505037,0.012454327204517609,0.8852053576096822,0.690194679417999,0.8827102803738318,0.7026490066225165,0.5918036314043363,0.13890282478248175,0.800657894736842,0.04362661295607546,8,0
37235,12.79438202247191,9.452318907681347,12.212209737827715,0.7466666666666666,0.5821722846441948,1335,0.8658385093167702,0.5656603773584906,0.7518012422360248,0.32452830188679244,0.5759374579093227,0.8843835616438357,0.09377164162185093,0.30844610373451287,365,0.4854696463619437,0.05756505656716051,0.5135957741988039,0.664289248068601,0.9990654205607475,0.7218543046357616,0.7085435029387515,0.410991048969903,1.018348623853211,0.38366375963774124,5,0
37472,13.004452296819787,9.016842716921735,12.837667844522967,0.39533568904593636,0.1667844522968198,1415,0.38073878627968333,0.4121765601217656,0.1195250659630607,0.2213089802130898,0.6419858347624541,0.6186813186813187,-0.2019814468920231,-0.02330451608113542,364,-0.028725604559773705,-0.015570429851611459,0.5871368195130447,0.720237096518278,0.5584112149532711,0.7046666666666667,0.4417576720989882,0.14389288430777067,0.5892857142857143,0.09899428488460471,8,0
25913,-3.7472963723477073,14.165393694305386,-1.7714236824093088,3.230287474332649,-1.9758726899383983,2922,1.8052570093457943,5.246528925619835,0.13820093457943927,-4.96702479338843,1.31388204457519,2.946849315068493,0.3106526811859787,1.6329672704933034,365,0.7830470238385774,2.8374900041629147,1.0085417612081515,1.7466159561019858,1.791588785046729,4.584105960264901,3.2303122426828357,0.5270884258808868,3.756164383561644,0.5892059979659121,8,1
20674,-8.415679561793906,12.464288190448112,-8.496234166381376,0.994145840465594,0.08055460458747003,2921,0.7263434579439252,1.373366418527709,0.05683411214953271,0.11414392059553345,0.9630600433115375,0.7863013698630137,0.7646595388898395,-0.1767586734485238,365,-0.19522189448639823,-0.15059225422928457,0.800362081402286,1.1936386118451785,0.6051401869158879,1.0430463576158941,0.994148148056749,0.24281329915363997,1.2334246575342465,0.15139214638472898,8,2
20891,-10.41758530183727,17.477586174100885,-10.436782902137233,1.3789276340457441,0.019197600299962536,2667,1.1462372448979592,1.710919017288444,0.02034438775510203,0.017561419472247593,1.370653063887762,1.3630136986301369,0.03652057872412168,-0.00763936525762515,365,-0.02007315708939028,0.00998203508673073,1.125213344005278,1.7184947861053221,1.105140186915888,1.728476821192053,1.3921734965600971,0.25365023046894886,1.604,0.03838890437514483,8,2
21946,-11.685195206803247,16.8537492641852,-11.624197912640124,1.5221492075763434,-0.060997294163123314,2587,1.3608982826948481,1.7496738117427773,-0.01466314398943197,-0.12637465051258157,1.5356564989428303,1.5838356164383562,-0.19496466324422262,0.04817911749552579,365,0.06067181364154426,0.03047423686474462,1.3561506162649979,1.7900555644597587,1.416822429906542,1.8205298013245035,1.5396230543992324,0.25296071708049045,1.893305439330544,0.19248827153652287,8,2
21982,-7.593340732519422,10.128851948574708,-7.4984831668516465,1.3368109507954125,-0.09485756566777653,2703,1.0008849557522124,1.8108831400535237,-0.03286978508217445,-0.18233719892952718,1.171415219541754,1.2167123287671233,0.06132606180671799,0.04529710922536945,365,0.006591877822490108,0.10015088088243024,0.9630342904018091,1.466736536336113,0.9696261682242991,1.566887417218543,1.337240893293594,0.12396246003197801,1.5170289855072463,0.2381917835606566,8,2
23472,-3.971286789869952,16.196768721001078,-3.9714236824093088,1.4145790554414783,0.0001368925393566447,2922,1.0553738317757009,1.9228099173553719,-0.017056074766355137,0.02446280991735546,1.4870590664464214,1.5046575342465756,0.11791430493752947,0.017598467800153894,365,0.01752828274196378,0.01769793536606571,1.0749950817440175,2.071043786488239,1.0925233644859813,2.0887417218543045,1.4145586308855453,0.25673196476577176,1.6208219178082193,0.02254289602271207,8,2
23884,-1.3774974075354303,15.403579377381096,-1.364880746629796,1.3334600760456272,-0.012616660905634325,2893,0.9968197879858657,1.8117991631799162,-0.02791519434628976,0.009121338912133818,1.4640786394415017,1.476164383561644,0.18573428412204068,0.01208574412014233,365,0.015343460157866144,0.007468848543500635,1.0010116800290496,2.1203457209929235,1.016355140186916,2.127814569536424,1.3336661582040155,0.25838710938279225,1.5576923076923077,0.02751854060896605,8,2
23891,-4.073637374860957,16.924466246282925,-4.195513533555802,1.3002966258806081,0.1218761586948461,2697,0.9691671964399237,1.7637010676156581,0.07406230133502861,0.18879003558718854,1.4210743591626263,1.454945054945055,0.6092755949889069,0.033870695782428774,364,0.04727037239212666,0.014753823819259791,1.0695520575144155,1.9225795095140734,1.1168224299065421,1.9373333333333331,1.2958139641861606,0.2378845333612153,1.5065753424657533,0.37293596735354906,8,2
23955,-0.033654188948306595,14.529451901400922,0.0503030303030303,1.2537254901960784,-0.08395721925133691,2805,0.9995813397129186,1.6287731685789937,-0.042882775119617224,-0.14457193292144752,1.3355723534043469,1.3512328767123287,0.02353772547365532,0.01566052330798174,365,0.030112769624131834,-0.004821468159939587,1.0381115294412888,1.7571393489546414,1.0682242990654205,1.7523178807947017,1.2537106744502162,0.26056698119685223,1.5232876712328767,0.13349696817298132,8,2
24125,-8.971464435146443,20.12218509857373,-9.235899581589958,1.0268619246861923,0.2644351464435147,2390,1.0126591230551625,1.0474385245901638,0.41195190947666194,0.0507172131147542,0.7031823321377935,0.6497252747252745,0.05326901281163425,-0.05345705741251897,364,-0.059418813968645685,-0.045047427303545544,0.7002638843911809,0.7072990829326843,0.6408450704225352,0.6622516556291387,1.0353948479004744,0.2889164010276725,1.440495867768595,0.2550176013508024,8,2
24266,-13.093111720356408,23.698822973608774,-13.105586017820425,1.741809458533242,0.012474297464016463,2918,1.5910046728971963,1.9558872305140964,0.005023364485981295,0.023051409618573854,1.9632654119104351,2.002191780821918,-0.018833042422232903,0.038926368911482705,365,0.03392635853286557,0.046012476335483145,1.6389708377288168,2.4228616958499476,1.6728971962616823,2.4688741721854304,1.7418639840260408,0.20179565737626992,1.976164383561644,0.04419821006507942,8,2
24343,-9.611787365177197,20.00993721632821,-9.594298921417565,1.231895223420647,-0.017488443759630184,2596,1.0555039787798408,1.4763786764705882,0.027917771883289155,-0.08042279411764708,1.3221921991060355,1.3575757575757577,0.0603844464592269,0.03538355846972224,363,0.04612972822143551,0.020296220805065213,1.047266498193659,1.7081806003869884,1.0933962264150945,1.7284768211920534,1.2473574871711752,0.22644873213131608,1.482914572864322,0.06984107863965902,8,2
24507,-6.411393728222997,19.154651713549125,-6.39581881533101,1.5021951219512195,-0.015574912891986007,2870,1.1337285121517486,2.027641589180051,-0.015649081209247136,-0.015469146238376945,1.6552543815619465,1.6873626373626376,0.39566913438439744,0.03210825580069094,364,0.041908172577188076,0.01812704119955503,1.149680612469541,2.3765396254671116,1.191588785046729,2.3946666666666667,1.5034830862984823,0.26456835345372215,1.7273972602739727,0.03486157465434885,8,2
24641,-6.79212927756654,20.514619257986045,-6.921254752851712,1.1987072243346006,0.1291254752851711,2630,0.9988219895287959,1.4758620689655173,0.09908376963350787,0.1707803992740472,1.306665310362267,1.320054945054945,0.5804291396525915,0.013389634692678105,364,-0.0017282181058218382,0.03495777135187135,1.0512609283861956,1.6710422286481288,1.0495327102803738,1.706,1.1988827703316427,0.14762628910796846,1.342265193370166,0.3886547107681907,8,2
24688,-14.003935660506503,23.066190608223692,-13.959548254620124,1.6259069130732373,-0.04438740588637915,2922,1.5267523364485982,1.7661983471074378,-0.006542056074766355,-0.09793388429752056,1.8111809704256283,1.8846575342465757,-0.11197846719076585,0.0734765638209472,365,0.12305544568356307,0.0032124531017432584,1.7288137131949415,1.9279133747128268,1.8518691588785048,1.93112582781457,1.6259143648476682,0.28613537008282397,1.8832876712328765,0.0773732566553942,8,2
24738,-5.377319984597612,19.236422924462154,-5.529765113592607,1.5111667308432808,0.1524451289949942,2597,1.179100529100529,1.973917050691244,0.13955026455026454,0.17041474654377883,1.4428181500427406,1.4505494505494505,0.674295231501142,0.007731300506710127,364,0.029471867329388834,-0.023285241493644828,1.0803412167827608,1.9599519081603118,1.1098130841121496,1.936666666666667,1.5088899294242686,0.24309176387204137,1.6936813186813187,0.43319581982339245,8,2
24817,-4.32127504553734,17.81989745925084,-4.269508196721311,1.7671766848816028,-0.05176684881602913,2745,1.2759282178217823,2.470327723649247,-0.012561881188118832,-0.10788308237378204,1.6983357431855026,1.7164383561643837,0.13852718754461005,0.01810261297888085,365,0.05670318894173135,-0.036602839047940386,1.299838867133035,2.2630929052731057,1.356542056074766,2.2264900662251654,1.7625528943876625,0.2566165774157454,1.9531506849315068,0.11852227803098728,8,2
24908,-3.3499647390691116,17.470736732435327,-3.2769746121297603,1.7590267983074754,-0.0729901269393512,2836,1.2679502369668247,2.48109756097561,-0.0308649289099526,-0.1349303135888502,1.8568031375435476,1.894246575342466,0.20613603761815152,0.037443437798918296,365,0.06981941149461247,-0.008440392471800612,1.2965357286923036,2.650824498432066,1.366355140186916,2.6423841059602653,1.7585291813802497,0.34307754266581736,1.9835616438356165,0.1298149222654265,8,2
24944,-4.647069085833915,18.255675924178433,-4.642498255408234,1.2797278436845778,-0.0045708304256804186,2866,1.0401069518716577,1.6206255283178361,-0.0018419489007724151,-0.008453085376162389,1.2895753010987192,1.3057692307692308,0.10435745218630549,0.0161939296705116,364,0.048130982207291034,-0.029369598615293726,0.9864484570450455,1.7220362652819605,1.0345794392523364,1.6926666666666668,1.2802795592261007,0.18320343554022114,1.4183561643835618,0.026231917963533285,8,2
24951,-5.602697905573304,19.172871047289544,-5.565424210152645,1.262761803336883,-0.037273695420660294,2817,1.0523610280932456,1.5704545454545453,-0.0032277346084877605,-0.08706293706293707,1.5471342788179314,1.5734246575342465,0.32978437568501195,0.026290378716314927,365,0.039153049554279735,0.008061163091649564,1.0944918102588042,2.188627578630205,1.133644859813084,2.196688741721854,1.2636473522997234,0.16629331990297175,1.398904109589041,0.08818860069298456,8,2
24959,-6.974648852346694,21.107945614518737,-6.944364508393285,1.1137375813634807,-0.03028434395340869,2919,1.0271503803393798,1.2360330578512397,-0.02738443534230546,-0.034380165289256144,1.190015797184538,1.2219178082191782,-0.1366559909194172,0.03190201103464027,365,0.02184689748666696,0.046152304407264685,1.0150689903638002,1.437953655857636,1.0369158878504672,1.4841059602649007,1.1138247737056444,0.11487037080487898,1.2176795580110498,0.04035159521890939,8,2
24966,-7.398550224370037,21.333655565230252,-7.397583707283396,1.5737659647911633,-0.0009665170866413518,2897,1.3581626682270334,1.8839225589225588,-0.015272088940901105,0.019612794612794606,1.794408271330715,1.8380530973451328,0.005923003920080488,0.043644826014417666,339,0.0626457634489579,0.011926725729988286,1.3897127271170797,2.469963038049539,1.4523584905660376,2.4818897637795274,1.574867720206936,0.20879376506782926,1.7527624309392265,0.030036079598147202,8,2
25551,-5.502829512893983,16.160858221696863,-5.336210601719198,2.272707736389685,-0.16661891117478508,2792,1.5824717765894238,3.3201983769161405,-0.06304218657159834,-0.3238052299368801,2.08811308431118,2.125824175824176,-0.14649141444703112,0.037711091512995815,364,0.043397753256499284,0.029598120758930858,1.5056676673042484,2.9190685459077357,1.5490654205607477,2.9486666666666665,2.2617175763211876,0.19208858507282794,2.4377049180327868,0.27079817258095057,8,2
25563,-4.114065708418891,13.650551375618466,-4.568001368925394,1.9815195071868583,0.4539356605065024,2922,1.5162383177570093,2.6398347107438016,0.5620327102803738,0.3009917355371901,2.2789591053708724,2.4104109589041096,0.18757755957378006,0.13145185353323713,365,0.16019506789243426,0.09071643715662667,1.5762535302384069,3.274846476750658,1.736448598130841,3.3655629139072847,1.9814553858821768,0.09233926317252289,2.121311475409836,0.18343148930387337,8,2
25703,-8.66780556533991,19.888732396295563,-8.600986262768581,1.8246917928848188,-0.06681930257132795,2839,1.5089880952380952,2.2823123382226056,-0.019464285714285733,-0.13546160483175151,2.060973079179946,2.1123626373626374,0.2876682376283718,0.05138955818269156,364,0.06364301014909193,0.03390796671062702,1.4933663356453004,2.8707586999560397,1.5570093457943925,2.904666666666667,1.8258817240750143,0.2925317383774034,2.152876712328767,0.11481353807067358,8,2
29231,0.7710591569252567,14.164368526924191,0.8264612114771519,1.3263195182430039,-0.05540205455189517,2823,1.096076099881094,1.6657318141980717,-0.02865636147443518,-0.09482909728308508,1.3744928603922335,1.4005479452054794,0.054267731630610085,0.0260550848132459,365,0.0405931114758774,0.005451523847662177,1.0724910006736552,1.8024954960198876,1.1130841121495327,1.8079470198675496,1.327004732868727,0.3118305131520357,1.5983516483516484,0.10109389322321291,8,2
29263,0.7686522710349962,14.528724781258076,0.6629188384214445,1.2871928518242741,0.10573343261355177,2686,1.0132568514977693,1.6719785138764547,0.08158062460165713,0.13965980304386755,1.1929101664032133,1.2057692307692307,0.31158328125420265,0.012859064366017303,364,0.0409479464412989,-0.027214407394717775,1.0020427077643086,1.4652144073947178,1.0429906542056073,1.4380000000000002,1.287020360223746,0.28036259906070937,1.5443835616438357,0.3929581101926491,8,2
29282,0.3875968992248062,15.005883271226788,0.4392177589852008,1.309478505990134,-0.05162085976039466,2838,1.0065641632170312,1.7560592850915433,-0.022057953873447694,-0.0952048823016565,1.2877349807391556,1.2978082191780824,-0.015677034730181068,0.01007323843892673,365,0.02747044007959736,-0.0145823983233482,1.00944544777087,1.6821320671975204,1.0369158878504674,1.6675496688741722,1.3088595526036417,0.26840749674294734,1.4983561643835617,0.09419346600045754,8,2
29570,2.34497528830313,13.142068316232033,2.995881383855025,1.3573311367380558,-0.6509060955518945,1821,1.0695488721804511,1.7618229854689564,-0.3492481203007519,-1.074900924702774,1.244606285599405,1.4216438356164383,-0.20223502973783514,0.17703755001703353,365,-0.006999563972387363,0.43785836057157707,0.8569995639723874,1.7939297188986216,0.85,2.2317880794701987,1.1859989992662678,0.5846810800590531,1.744931506849315,0.4905025729963414,7,2
29612,1.864943160982765,14.10978972268586,1.769123579024569,1.209057572423909,0.0958195819581958,2727,1.0252190237797247,1.4692648361381753,0.07515644555694619,0.12506643046944194,1.0169355006190097,1.048901098901099,0.662941862570877,0.03196559828208922,364,0.042566444683223216,0.01684172408313803,0.7658447702700478,1.375158275916862,0.8084112149532711,1.392,1.2053947386213357,0.24702317059548365,1.5068493150684932,0.307049443101052,8,2
29698,0.6881439661256176,14.095594433531854,0.7094565984474241,1.3858151023288638,-0.021312632321806635,2834,1.1286057692307692,1.7516239316239317,-0.01093750000000002,-0.03606837606837605,1.4381379920608452,1.4712328767123288,0.042342296552027814,0.03309488465148344,365,0.04563620623460076,0.015321091149582071,1.0809993077840907,1.9442815578570405,1.1266355140186917,1.9596026490066223,1.3868611222292437,0.1648797684136771,1.5208219178082192,0.03992969996316836,8,2
29838,3.607837097878166,13.468473217410354,3.333196440793977,1.5111225188227242,0.2746406570841889,2922,1.3048481308411215,1.80297520661157,0.15776869158878506,0.44,1.4670680620173655,1.5197260273972601,0.028423117933067673,0.05265796537989467,365,0.11619299671353737,-0.037385059159175095,1.2595079378659018,1.7612261187618239,1.375700934579439,1.723841059602649,1.5111605471966465,0.3468556061433817,1.853972602739726,0.13998993803798732,8,2
29866,2.802594514455152,14.07391713180275,2.6893995552260934,1.3326167531504818,0.11319495922905858,2698,1.1445079365079365,1.5964381121994657,0.0897777777777778,0.14603739982190558,1.4200430467000882,1.4860068259385666,1.0923885248487804,0.06596377923847856,293,0.07605438024051522,0.05034528377445657,1.1975411253774624,1.7644373249211955,1.2735955056179775,1.8147826086956522,1.3350000213359887,0.27833048955223144,1.498901098901099,0.381464304449261,8,2
30054,-2.7926980649872215,17.241691385320202,-2.9288061336254105,1.3897772909821102,0.13610806863818906,2739,1.0048916408668729,1.9427935943060497,0.09752321981424145,0.19154804270462625,1.075850256477317,1.0723287671232877,0.547408832922986,-0.003521489354029024,365,0.022041412486442365,-0.03974970785641894,0.7312296155509408,1.5642530191146975,0.7532710280373831,1.5245033112582784,1.3894703042694272,0.28006605429005077,1.600824175824176,0.3374008412590448,8,2
30230,-2.2590076335877862,16.770091213378063,-2.4303435114503817,1.5648473282442747,0.1713358778625954,2620,1.1092580433355221,2.1973564266180494,0.1273801707156927,0.23236098450319054,1.2273612982695858,1.2435616438356165,0.6456748767909339,0.01620034556603061,365,0.023093508643687935,0.00643122703213215,0.8250373324778074,1.797542282901643,0.8481308411214953,1.803973509933775,1.5563580435186304,0.24028548775658004,1.792876712328767,0.5067276374721135,8,2
30252,-3.1720332850940665,17.371730712017445,-3.143270622286541,1.285492040520984,-0.028762662807525357,2764,1.0168195718654434,1.6745792736935343,-0.010458715596330284,-0.05527015057573079,1.6223442844186005,1.6312328767123287,0.41229389535805394,0.00888859229372839,365,0.037766426705829276,-0.03203761011812321,1.0220466574063203,2.47309721276713,1.0598130841121496,2.441059602649007,1.2846153928690969,0.1727485887673563,1.4994535519125685,0.08256179766452576,8,2
30372,-6.012219101123595,17.992169146770483,-6.002773876404495,1.3655547752808987,-0.009445224719101104,2848,1.1818290496114765,1.6271489361702127,-0.014704124327555291,-0.0019574468085105903,1.6247655574340143,1.6578082191780823,0.3216853824406479,0.033042661744067836,365,0.04964642670325435,0.009511498159525355,1.034465722829456,2.4613494289927926,1.0841121495327102,2.470860927152318,1.368036374833794,0.19102434139856708,1.5871257485029941,0.02596715505665336,8,2
30393,-5.746790599789547,17.303161034949635,-5.717362329007366,1.1287618379515958,-0.029428270782181683,2851,0.9770647653000595,1.347345890410959,-0.009982174688057024,-0.05744863013698631,1.193464668246068,1.2436813186813185,0.026079624819129357,0.05021665043525068,364,0.039494143012110274,0.06551409435893099,1.0109731467075158,1.453819238974402,1.050467289719626,1.5193333333333332,1.128059593047346,0.15401421521669556,1.2895890410958906,0.05779999484100345,8,2
30521,-1.7084734133790738,16.37899998777132,-1.6824699828473413,1.3831903945111492,-0.026003430531732413,2915,1.1570843091334895,1.7031483015741506,-0.013524590163934445,-0.043661971830985864,1.3680024730262017,1.4043835616438356,0.029326824830647334,0.036381088617634096,365,0.05474302843561237,0.010358207021294018,1.1410513640877522,1.689641792978706,1.1957943925233645,1.7,1.3833418444831176,0.1753857633244894,1.604109589041096,0.027181980812184092,8,2
30636,-2.8903875968992248,16.303925902975354,-2.884418604651163,1.2945736434108528,-0.005968992248061993,2580,1.07035175879397,1.5577085088458298,-0.011486001435750185,0.0005054759898905331,1.5524945900126252,1.5796703296703296,0.5338025618514051,0.027175739657704395,364,0.04776453855958828,-0.0021976134423166106,1.1330765829357388,2.150864280108983,1.180841121495327,2.1486666666666663,1.320899082208225,0.24858230106910698,1.6823104693140793,0.029831652696041856,8,2
30673,-3.749276895943563,16.882351698654936,-3.7448324514991183,1.3635978835978837,-0.00444444444444448,2835,1.241222760290557,1.534488588334742,-0.0073244552058111725,-0.00042265426880815326,1.509112578959217,1.5561643835616439,0.19942235246390003,0.047051804602426826,365,0.06825281729656228,0.017005336280936856,1.1481023228903535,2.020743008089924,1.216355140186916,2.037748344370861,1.364412209666218,0.18287945871260491,1.5598901098901101,0.020923372381855106,8,2
30710,1.4277549623545516,13.793167203750945,2.1703285420944556,1.3413415468856948,-0.7425735797399042,2922,1.1244742990654204,1.6481818181818182,-0.5870911214953272,-0.9625619834710745,1.0449567473665429,1.2413698630136987,0.057317363420176064,0.19641311564715586,365,0.17237200952928178,0.23048461703275216,0.7308990185081015,1.4900451842917513,0.9032710280373832,1.7205298013245034,1.3413493712104199,0.1552383327775374,1.5599999999999998,0.11779309159699401,8,2
30758,0.0339835728952772,15.412990153364815,-0.16444216290212182,1.328062970568104,0.19842573579739903,2922,1.079964953271028,1.6790909090909092,-0.027978971962616835,0.5187603305785123,0.9602702436577976,0.9413698630136987,0.3739991958084363,-0.018900380644098942,365,-0.013732307176617001,-0.02622467019404024,0.6529846436252151,1.3957610940351,0.6392523364485981,1.3695364238410594,1.3281531177483346,0.26034835255131955,1.5665753424657534,0.2634156352320345,8,2
30777,-1.7510211267605633,16.96240977000652,-1.7415845070422538,1.2428169014084507,-0.009436619718309868,2840,1.1880778588807785,1.3180602006688964,-0.017761557177615555,0.0020066889632106596,1.261310422546039,1.286301369863014,0.07367628552223715,0.024990947316974817,365,0.046856173105259365,-0.005996856118077458,0.932115789511563,1.7278511607538392,0.9789719626168224,1.721854304635762,1.2450446496649525,0.17738913090646538,1.432934131736527,0.014032581781858905,8,2
30823,0.25536703601108035,16.001213116581685,0.813954293628809,1.3952216066481995,-0.5585872576177285,2888,1.0787246722288437,1.8341322314049588,-0.2670441001191895,-0.9628925619834712,1.1028624014574906,1.2115068493150685,0.10343531504254272,0.10864444785757782,365,0.048795254431908644,0.19346383456680433,0.7834477362222969,1.5555427879497519,0.8322429906542056,1.7490066225165564,1.3975395936274335,0.2040638206119781,1.6290410958904111,0.1611906105868468,8,2
30925,0.9216118539934948,14.612133148347022,0.9239248283339356,1.161474521142031,-0.002312974340440901,2767,1.2465057179161372,1.049287510477787,-0.026937738246505704,0.03017602682313496,1.1763245049334603,1.2112328767123288,0.07591759923207644,0.03490837177886845,365,0.045562020251005184,0.01980982361305877,0.9651856433003967,1.4755544147975372,1.0107476635514019,1.495364238410596,1.1647878316224536,0.11404133329425176,1.2936813186813185,0.014193488964750207,8,2
30949,-0.3639017443930224,14.451803183523495,-0.35368458526165897,1.3461374154503383,-0.010217159131363457,2809,1.2360818350898946,1.4945652173913044,-0.019218846869187803,0.0019230769230769037,1.3648571389484896,1.4032876712328766,0.2848442999181683,0.03843053228438717,365,0.05768310115542089,0.011145434679081098,0.9843729736109342,1.9040863534003891,1.042056074766355,1.91523178807947,1.3500320411892308,0.1810803518925352,1.5184848484848483,0.012003601420527922,8,2
30965,-0.8454134815844336,16.681595619574303,-0.8433981931897151,1.5051424600416956,-0.002015288394718563,2878,1.4019631171921474,1.6500417710944026,-0.014931588340273654,0.016123642439431905,1.5318129252007051,1.5865753424657534,0.12784037491051514,0.05476241726504823,365,0.07375847026575189,0.0278408587077596,1.1720359222576127,2.0416955651333,1.2457943925233645,2.0695364238410594,1.505042662544609,0.262269080002737,1.7298630136986302,0.018544338099860547,8,2
31004,-4.474641319942611,16.332822247753786,-4.430523672883788,1.2974175035868007,-0.04411764705882351,2788,1.1232501521606817,1.5473362445414847,-0.012842361533779677,-0.08899563318777287,1.1966915333301007,1.2320547945205478,-0.08698238256610671,0.0353632611904472,365,0.029826600201510615,0.043209919810529504,1.111294895125592,1.317717232507351,1.1411214953271027,1.3609271523178805,1.2979993471073605,0.15779947936867714,1.487123287671233,0.09260574718713853,8,2
31168,-1.6410347271438697,11.656445808344722,-1.6157689581856838,1.1431254429482636,-0.0252657689581857,2822,0.9143202416918429,1.4676092544987147,0.0037462235649546754,-0.06640959725792633,1.220701669205924,1.2580821917808218,-0.12721444238474824,0.037380522574897726,365,0.042963458659675706,0.02946828203090775,0.9967561675085486,1.5380813868432641,1.0397196261682242,1.567549668874172,1.1447622272630622,0.21179866750255213,1.2982905982905983,0.05521702628337217,8,2
31253,-3.332294309532439,17.892152465847666,-3.3158753171438926,1.044110184849583,-0.01641899238854658,2759,0.9024299065420561,1.241161178509532,-0.007601246105919001,-0.028682842287694993,1.1304314525046963,1.1477744807121661,-0.014729793991365548,0.01734302820746974,337,0.01942589472207912,0.01371917914953146,0.9268357875209113,1.4846548045903056,0.9462616822429906,1.4983739837398373,1.0426743977580295,0.1973860180262795,1.1884615384615385,0.04053911185272943,8,2
31329,-4.257164291072768,17.60807110861007,-4.362790697674419,1.1131282820705175,0.10562640660165042,2666,0.9570221066319895,1.3259751773049644,0.08719115734720417,0.13076241134751776,1.0248404065602736,1.0575342465753426,0.5403953740876312,0.032693840015068844,365,0.04137760155925924,0.02038705213124933,0.783856043300554,1.366367914756168,0.8252336448598132,1.3867549668874173,1.1056448177059723,0.19008770727513355,1.2401098901098901,0.3137754265141833,8,2
31369,-1.156,14.394725039072794,-1.1230526315789473,1.4057192982456141,-0.032947368421052635,2850,1.1507462686567165,1.7691914893617022,-0.002805970149253768,-0.07591489361702124,1.3763756589502836,1.409041095890411,-0.16569172858764508,0.03266543694012736,365,0.04475484983190446,0.015532096815357156,1.1430956174578153,1.7069844594760335,1.1878504672897197,1.7225165562913904,1.4054057723802784,0.24591536496358365,1.6476712328767122,0.06951384300431016,8,2
31388,-1.89289224952741,18.023520168493835,-1.98351606805293,1.2772400756143667,0.09062381852551984,2645,1.0636422976501305,1.5712488769092543,0.06298955613577023,0.12866127583108714,1.2214218338297702,1.2522598870056498,0.7175613229027503,0.030838053175879548,354,0.05429707756839467,-0.0006995756431970733,0.8161462721852999,1.766262489550482,0.8704433497536945,1.7655629139072848,1.2663502809162386,0.2568122775682588,1.523901098901099,0.3211614028721842,8,2
