station,month,n,baseline_mae,xgb_mae,gain,alpha,is_eligible
35121,5,31,1.1451612903225805,0.9010007119947863,0.24416057832779425,0.2132106458637077,1
26063,7,31,0.7129032258064514,0.4762703680223033,0.23663285778414805,0.3319284430456377,1
31873,4,30,1.7866666666666668,1.551016491651535,0.23565017501513186,0.1318937546726484,1
29570,2,28,1.9678571428571432,1.732480986629214,0.2353761562279293,0.11961038791981886,1
28440,6,30,0.8500000000000001,0.6198270161946614,0.23017298380533868,0.2707917456533396,1
29570,3,31,1.7838709677419355,1.5583651667971525,0.225505800944783,0.12641374013179518,1
26063,10,31,0.7806451612903228,0.5572731871758736,0.2233719741144492,0.2861376527912365,1
30555,8,31,9.148387096774192,8.926803527339812,0.2215835694343795,0.024221053076395507,1
24688,9,30,2.413333333333333,2.194208287050326,0.21912504628300722,0.09079767111174333,1
22113,10,31,0.7064516129032258,0.4890302766715327,0.21742133623169307,0.3077653617891546,1
34139,8,31,1.138709677419355,0.9238089899862969,0.21490068743305812,0.18872298329815299,1
24266,11,30,3.4400000000000004,3.227167689005534,0.2128323109944663,0.06186985784722857,1
29838,9,30,1.3866666666666665,1.1760467211405434,0.21061994552612306,0.15188938379287723,1
22113,9,30,0.7666666666666667,0.558058786392212,0.20860788027445476,0.27209723514059314,1
30823,11,30,2.083333333333333,1.8807517445087434,0.20258158882458965,0.09723916263580305,1
30710,8,31,0.7290322580645159,0.5303022999917308,0.19872995807278504,0.27259419027682913,1
35121,8,31,1.3032258064516131,1.1075239366100678,0.19570186984154536,0.150167276363562,1
21982,11,30,1.5066666666666668,1.3144284343719483,0.19223823229471848,0.12759174709826446,1
30823,10,31,1.2548387096774192,1.0626930130585548,0.19214569661886438,0.15312381992762975,1
25563,7,31,1.470967741935484,1.2810776264436783,0.1898901154918058,0.12909196447907847,1
28138,8,31,3.04516129032258,2.8563201719714746,0.1888411183511054,0.062013502848350305,1
37235,4,30,0.8533333333333332,0.6654863739013673,0.18784695943196583,0.220133155584335,1
30710,11,30,1.7266666666666666,1.538825361368557,0.1878413052981096,0.10878840075180093,1
28900,7,31,0.6419354838709679,0.4543246361517137,0.18761084771925418,0.29225810448728035,1
29838,6,30,1.2766666666666662,1.0914748191833494,0.18519184748331674,0.14505888836813327,1
25563,5,31,1.4387096774193546,1.2549259583796224,0.18378371903973223,0.12774204686618162,1
30710,2,28,1.7892857142857146,1.6056986536298479,0.18358706065586672,0.10260354687353827,1
22837,8,31,0.8516129032258073,0.6681300809306483,0.183482822295159,0.2154533140587092,1
35121,9,30,1.0133333333333334,0.8299934768676759,0.18333985646565754,0.18092748993321467,1
34139,7,26,1.1,0.917481965285081,0.18251803471491912,0.16592548610447191,1
24343,11,30,1.9233333333333336,1.7418763605753576,0.181456972757976,0.09434504649461489,1
31915,4,30,1.4533333333333327,1.2759797342618309,0.17735359907150183,0.12203229293910682,1
30710,10,31,0.9580645161290322,0.784359033790327,0.1737054823387052,0.18130875260942295,1
30710,7,31,0.8322580645161293,0.6591919437531502,0.17306612076297911,0.20794766448264926,1
27459,11,30,0.8766666666666667,0.7081032899022103,0.16856337676445643,0.192277616081129,1
27333,7,26,1.6076923076923075,1.4418176651000973,0.1658746425922102,0.10317561500950874,1
24688,10,31,2.2096774193548385,2.047184860321783,0.1624925590330557,0.07353677854050697,1
28440,7,31,0.729032258064516,0.5669182869695847,0.1621139710949313,0.2223687214134014,1
32098,1,31,2.6774193548387095,2.5157078158470885,0.16171153899162105,0.060398285647472925,1
27595,12,31,1.4838709677419355,1.3228794843919813,0.16099148334995417,0.10849426051844738,1
21946,10,31,1.3000000000000003,1.1414163158785913,0.158583684121409,0.12198744932416074,1
31388,9,30,1.0299999999999996,0.8747526613871258,0.15524733861287376,0.15072557146880955,1
28900,5,31,0.6677419354838706,0.5153349907167495,0.15240694476712113,0.22824228443385303,1
26063,6,30,0.6166666666666668,0.46814875920613613,0.14851790746053067,0.24083984993599564,1
29612,5,31,1.2387096774193551,1.0911393257879438,0.1475703516314113,0.11913231511910806,1
33008,6,30,0.7033333333333328,0.5565740966796872,0.14675923665364565,0.20866242178243474,1
24641,11,30,1.3766666666666671,1.2329894479115808,0.14367721875508632,0.10436601846616436,1
34861,5,31,0.7064516129032259,0.5627972018334172,0.1436544110698087,0.2033464266284963,1
29866,6,19,1.1473684210526323,1.0064036620290657,0.14096475902356653,0.12285919364439278,1
21982,1,31,1.6709677419354838,1.530107061324581,0.14086068061090273,0.08429886291386071,1
22837,7,31,1.2516129032258065,1.113517041360178,0.1380958618656285,0.11033432262460008,1
24908,9,30,1.4766666666666668,1.3402372906108697,0.13642937605579708,0.09239009665178131,1
30823,8,31,0.538709677419355,0.4026690390802201,0.13604063833913493,0.2525305262582743,1
24959,11,30,1.5266666666666673,1.3911865679423014,0.13548009872436584,0.08874242274521776,1
28411,6,30,0.7333333333333331,0.5982903798421223,0.13504295349121076,0.1841494820334693,1
27823,7,31,0.7741935483870964,0.6395982803836944,0.13459526800340205,0.17385222117106106,1
24966,11,30,2.6133333333333337,2.479953730901082,0.13337960243225178,0.05103811317560654,1
21946,12,31,1.8258064516129036,1.6930589368266447,0.1327475147862589,0.07270623601367536,1
31594,5,31,1.2967741935483872,1.1645644187927244,0.13220977475566276,0.1019528113787449,1
25703,6,30,1.1433333333333335,1.011485907236735,0.1318474260965985,0.11531844848098992,1
28900,2,28,0.7535714285714287,0.6225415634257454,0.13102986514568327,0.1738784940321863,1
27648,6,30,0.5666666666666671,0.43644622166951497,0.13022044499715213,0.2298007852890918,1
22837,4,30,1.2366666666666668,1.1072178894281386,0.1294487772385282,0.104675561109322,1
23891,11,30,1.993333333333333,1.8638929939270017,0.12944033940633126,0.06493662512023309,1
34861,2,28,0.942857142857143,0.8153964404548918,0.12746070240225116,0.13518559345693304,1
31960,1,31,2.1709677419354843,2.043975316324541,0.12699242561094337,0.05849576811202443,1
25563,1,31,2.780645161290322,2.6539409083704792,0.12670425291984255,0.04556649466954896,1
31873,10,31,1.5870967741935489,1.4606018012569797,0.1264949729365692,0.07970211709417975,1
28434,8,31,1.3096774193548386,1.1835128907234436,0.12616452863139505,0.09633252186141002,1
29866,8,31,1.2161290322580651,1.0914226162818172,0.12470641597624788,0.10254373727489874,1
24738,5,31,1.3548387096774193,1.2301429000593,0.12469580961811921,0.09203738328956419,1
34861,4,30,0.52,0.39601057370503767,0.12398942629496235,0.23844120441338912,1
24908,7,31,0.9451612903225806,0.8219181060791017,0.12324318424347891,0.13039381268081388,1
30230,6,30,0.8366666666666662,0.7151525179545081,0.12151414871215815,0.14523603431732057,1
30054,7,31,0.7290322580645165,0.6081619816441691,0.12087027642034742,0.16579551190401629,1
21946,11,30,1.9700000000000002,1.849285195668539,0.1207148043314612,0.06127655042206152,1
30636,7,31,1.2322580645161292,1.11281370347546,0.11944436104066924,0.09693128775551692,1
31960,12,31,2.525806451612903,2.4068843730034364,0.11892207860946646,0.04708281528599567,1
24959,12,31,1.1096774193548389,0.9909383589221585,0.11873906043268034,0.10700322306433402,1
34172,3,31,1.2580645161290323,1.1395304186690238,0.11853409746000843,0.09421941080154515,1
30710,6,30,0.8533333333333333,0.7361867618560791,0.11714657147725416,0.13728113844990722,1
34139,11,30,1.363333333333333,1.2467371187607448,0.11659621457258829,0.08552289577451465,1
37031,8,31,0.9032258064516127,0.787509266022713,0.11571654042889967,0.12811474118913896,1
30521,9,30,1.39,1.2743267409006753,0.11567325909932458,0.08321817201390258,1
28722,5,31,1.0161290322580645,0.9006438409128499,0.11548519134521462,0.11365209306989375,1
23884,1,31,2.1870967741935488,2.0716318438130044,0.1154649303805444,0.05279369973151734,1
24817,7,31,1.1483870967741938,1.0335033847439674,0.1148837120302264,0.10003918744205106,1
30252,7,31,1.058064516129032,0.943959193075857,0.11410532305317511,0.10784344556854966,1
28440,11,30,0.7833333333333333,0.6695044482499362,0.11382888508339717,0.14531347031923042,1
31532,5,31,1.1451612903225812,1.0321856714064077,0.11297561891617347,0.09865476581412326,1
31594,10,31,1.3064516129032258,1.1937528468187775,0.11269876608444829,0.08626325305229375,1
34861,3,31,0.5806451612903226,0.46824875494405144,0.11239640634627118,0.19357158870746702,1
28224,8,31,1.3387096774193545,1.2268532230008034,0.11185645441855119,0.08355542378253224,1
31329,6,30,1.1200000000000003,1.009658857981364,0.11034114201863643,0.09851887680235392,1
30710,5,31,1.0419354838709676,0.9321293969308176,0.10980608694014993,0.10538664690850304,1
31707,12,31,1.8451612903225811,1.735499508150162,0.10966178217241906,0.05943208474379353,1
