station,n_rows,n_train,n_calib,rp5_mean,rp5_std,hydromet_mean,baseline_bias,baseline_mae,bias_cold,bias_warm,mae_cold,mae_warm,bias_seasonal_gap,mae_seasonal_gap,rp5_summer_minus_winter,cluster_id
31329,3031,2666,365,-4.124414384691521,17.706373461746537,-4.296106895414055,0.1716925107225338,1.1064335202903333,0.23275996872556703,0.12711187214611996,1.333150899139953,0.9409246575342466,0.10564809657944707,0.3922262416057064,37.93791239287672,1
31388,2999,2645,354,-1.8018339446482161,18.036194984644563,-1.980493497832611,0.17865955318439478,1.2742914304768256,0.2806962025316473,0.10432276657060591,1.5944620253164559,1.0410374639769453,0.17637343596104138,0.5534245613395106,38.51142672367168,1
31416,3241,2876,365,-1.17790805307004,16.328504560368128,-1.1581610614008022,-0.01974699166923785,1.5034865782165996,-0.04626865671642122,-0.001052077853763933,1.892238805970149,1.2294581799053128,-0.045216578862657286,0.6627806260648361,34.48078787398653,1
31532,3241,2876,365,-2.245078679419932,18.3511793949792,-2.2258870718913917,-0.019191607528540575,1.425732798518976,-0.01875000000000071,-0.019504480759096054,1.7477678571428572,1.197575118608329,0.000754480759095344,0.5501927385345282,38.996908578172004,1
31594,3236,2871,365,0.6579728059332509,17.225305279699935,0.6932014833127317,-0.035228677379480856,1.3662546353522866,-0.04615384615384244,-0.02751713231417874,1.7061986557132187,1.126304691618345,-0.0186367138396637,0.5798939640948737,36.571292085090015,1
22217,3122,2757,365,1.8014413837283794,10.15031505476147,1.7428571428571429,0.05858424087123635,0.4016335682254965,0.13429687499999865,0.005971769815419137,0.5492968749999999,0.2990228013029316,0.1283251051845795,0.25027407369706833,21.049299687058273,2
22550,3224,2859,365,2.4833746898263027,10.6512918591944,2.5061724565756824,-0.022797766749379635,0.7731079404466501,0.04261572373254996,-0.07058507783145451,0.9191770756796473,0.6663982823403113,0.11320080156400447,0.25277879333933606,21.48973110543571,2
22583,2792,2427,365,0.7104226361031518,12.239433932817498,0.6359957020057306,0.07442693409742121,0.8201289398280803,0.09832915622389216,0.05648902821316781,1.0201336675020884,0.6700313479623825,0.04184012801072434,0.35010231953970594,24.244695829876598,2
22602,3148,2783,365,3.4716963151207114,10.256571721121256,3.436658195679797,0.035038119440914874,0.43224269377382474,0.033359746434231674,0.03616118769883414,0.5235340729001585,0.3711558854718982,-0.0028014412646024667,0.15237818742826031,20.88046650000137,2
22641,2720,2355,365,2.6402573529411764,10.333006667076678,2.6256617647058826,0.014595588235294115,0.7056985294117648,0.040501212611156134,-0.007012811867834756,0.7987873888439774,0.6280512474713419,0.04751402447899089,0.17073614137263549,21.20070707972967,2
