station,n,baseline_mae,xgb_delta_cluster_mae,gain,alpha
32411,365,1.2542465753424659,1.2430669498328464,0.011179625509619484,0.008913419202732878
23631,365,0.942191780821918,0.9310150649671585,0.011176715854759545,0.011862463759776775
31253,337,1.1477744807121661,1.1380745394998963,0.009699941212269803,0.008451086319893804
29263,364,1.2057692307692307,1.196254628483343,0.00951460228588763,0.007890898227530412
24951,365,1.5734246575342465,1.5641754112067658,0.009249246327480698,0.0058784170460220355
34824,365,0.7293150684931509,0.7200755964246841,0.009239472068466759,0.012668697614539317
31088,365,0.9997260273972604,0.9912313494408401,0.008494677956420227,0.008497005903243033
23955,365,1.3512328767123285,1.3429713452870844,0.008261531425244106,0.006114069282672546
27199,365,0.8153424657534247,0.808141837640321,0.007200628113103735,0.008831415528504244
24641,364,1.320054945054945,1.3140679942534477,0.005986950801497359,0.004535380003631714
23405,365,0.9263013698630135,0.9218473315297637,0.004454038333249755,0.004808411687773324
28661,365,0.8473972602739724,0.8431438715278795,0.004253388746092934,0.0050193562635755615
29282,365,1.2978082191780822,1.2936631452884169,0.0041450738896653405,0.003193903250428223
23933,365,0.9767123287671233,0.9729081876884687,0.003804141078654677,0.0038948428996043675
34861,365,0.575890410958904,0.5725479664407314,0.0033424445181726714,0.005803959320328378
34123,365,0.6342465753424658,0.6314694279872443,0.0027771473552214987,0.004378655657260679
23205,364,1.0483516483516482,1.045737002939779,0.0026146454118691764,0.0024940537995817094
28064,365,0.9076712328767123,0.9066733986612774,0.0009978342154348674,0.001099334405776416
24817,365,1.7164383561643837,1.7174330841964236,-0.0009947280320399265,0.0
24944,364,1.3057692307692306,1.3069547507575467,-0.0011855199883161749,0.0
22550,365,0.717808219178082,0.7201725246300698,-0.002364305451987736,0.0
23921,364,1.3782967032967033,1.381418496990387,-0.0031217936936838164,0.0
27612,365,0.3400000000000001,0.34510706706415895,-0.005107067064158866,0.0
23711,365,0.9139726027397261,0.9196142511168649,-0.005641648377138764,0.0
37472,364,0.6186813186813187,0.6252529051359539,-0.006571586454635181,0.0
27037,365,0.6586301369863014,0.6658563496061117,-0.007226212619810379,0.0
23472,365,1.5046575342465756,1.5119070836592927,-0.00724954941271716,0.0
23724,365,1.0712328767123287,1.0798975200692194,-0.008664643356890656,0.0
24738,364,1.4505494505494505,1.4594876854596366,-0.008938234910186083,0.0
26477,364,0.3826923076923077,0.3918776604708811,-0.009185352778573352,0.0
27459,365,0.9583561643835615,0.9677112229644281,-0.009355058580866604,0.0
30230,365,1.2435616438356165,1.252940943659832,-0.009379299824215481,0.0
22887,364,0.9054945054945056,0.9148864588682645,-0.009391953373758866,0.0
