station,month,n,baseline_mae,xgb_delta_mae,gain,alpha,is_eligible
29570,3,31,1.7838709677419355,1.5616097356042555,0.22226123213768,0.12459490409164702,1
37235,4,30,0.8533333333333332,0.6367270596822102,0.21660627365112295,0.25383547693490977,1
25563,5,31,1.4387096774193546,1.2240532696247104,0.21465640779464423,0.1492006421891025,1
25551,2,28,2.224999999999999,2.012976292494152,0.2120237075058471,0.09529155393521221,1
22113,10,31,0.7064516129032258,0.5013771449846607,0.2050744679185651,0.29028805961075427,1
22113,9,30,0.7666666666666667,0.5616652244329452,0.20500144223372152,0.26739318552224545,1
30710,8,31,0.7290322580645159,0.5256903629149158,0.2033418951496001,0.27892029865653123,1
30823,11,30,2.083333333333333,1.881689621855815,0.20164371147751803,0.09678898150920867,1
29570,2,28,1.9678571428571432,1.7696290593062136,0.19822808355092958,0.10073296441789523,1
30710,11,30,1.7266666666666666,1.5301068759957948,0.19655979067087181,0.11383771660475202,1
22837,8,31,0.8516129032258073,0.6555561836208074,0.19605671960499993,0.2302181177179921,1
35121,9,30,1.0133333333333334,0.8203449285030366,0.19298840483029678,0.19044908371410865,1
28900,5,31,0.6677419354838706,0.47676113679284027,0.19098079869103035,0.2860098917595142,1
35121,7,31,0.8645161290322579,0.6768749844643377,0.18764114456792025,0.2170475925972212,1
25563,7,31,1.470967741935484,1.2918345400642963,0.17913320187118775,0.12177915039488639,1
29612,5,31,1.2387096774193551,1.0612030022807661,0.17750667513858898,0.14329965961709,1
28722,5,31,1.0161290322580645,0.8394827662937104,0.17664626596435407,0.1738423569807929,1
30710,10,31,0.9580645161290322,0.783250080241311,0.17481443588772116,0.18246624621277294,1
31915,4,30,1.4533333333333327,1.2817647835860646,0.1715685497472681,0.11805175441325791,1
34391,7,31,0.829032258064516,0.658935718454661,0.17009653960985494,0.20517481431538925,1
24688,10,31,2.2096774193548385,2.0423334433607034,0.16734397599413509,0.07573231030391515,1
27459,11,30,0.8766666666666667,0.7099357501914103,0.1667309164752564,0.19018735719610996,1
28138,8,31,3.04516129032258,2.8785027969328145,0.16665849338976546,0.05472895439706282,1
30710,7,31,0.8322580645161293,0.6660823016397414,0.1661757628763879,0.19966855229333424,1
24343,11,30,1.9233333333333336,1.7576628967995445,0.1656704365337891,0.08613714204529761,1
28900,8,31,0.6,0.4383178517703085,0.16168214822969146,0.2694702470494858,1
30710,2,28,1.7892857142857146,1.6288773049201286,0.16040840936558598,0.08964941042388037,1
32098,1,31,2.6774193548387095,2.518000463300174,0.1594188915385355,0.05954199563487471,1
27333,7,26,1.6076923076923075,1.4488731085967557,0.15881919909555187,0.09878706163838155,1
21982,1,31,1.6709677419354838,1.5122863014979708,0.15868144043751298,0.09496379640082823,1
28440,7,31,0.729032258064516,0.5703623498639748,0.15866990820054117,0.2176445643458751,1
21982,10,31,0.9580645161290322,0.8010137482095628,0.15705076791946937,0.16392504395634852,1
30823,8,31,0.538709677419355,0.38498525679592194,0.1537244206234331,0.28535670894170206,1
21946,10,31,1.3000000000000003,1.1482062471489756,0.1517937528510247,0.11676442527001897,1
