station,month,n,baseline_mae,ridge_mae,gain,alpha,is_eligible
34861,3,31,0.5806451612903226,0.39481791818062323,0.1858272431096994,0.3200358075778156,1
34172,2,28,1.3464285714285713,1.1621282998045548,0.18430027162401652,0.13688083834144466,1
35121,9,30,1.0133333333333334,0.8305317367055328,0.1828015966278006,0.1803963124616453,1
24641,8,31,0.9419354838709676,0.7592170052413387,0.18271847862962887,0.19398194649035944,1
30710,8,31,0.7290322580645159,0.548519353605998,0.18051290445851786,0.24760619638115292,1
22837,8,31,0.8516129032258073,0.6719868267437623,0.17962607648204498,0.2109245595054314,1
28722,5,31,1.0161290322580645,0.8381314233206958,0.1779976089373687,0.17517225006534698,1
30710,2,28,1.7892857142857146,1.6151344024643792,0.17415131182133536,0.09733007447100578,1
29570,2,28,1.9678571428571432,1.7941035508072674,0.17375359204987584,0.08829583625039061,1
25563,12,31,4.648387096774194,4.475885632228417,0.17250146454577653,0.03710996114447656,1
30710,9,30,1.0333333333333337,0.8650478455135999,0.16828548781973374,0.16285692369651647,1
29612,5,31,1.2387096774193551,1.071861888354915,0.1668477890644402,0.13469482971348035,1
30393,12,31,1.6645161290322574,1.498853176593189,0.16566295243906848,0.09952619235680474,1
25563,6,30,2.2766666666666664,2.1162645911918925,0.16040207547477392,0.07045479157017889,1
29866,8,31,1.2161290322580651,1.057012200561311,0.15911683169675417,0.13083877407425404,1
28900,7,31,0.6419354838709679,0.48834743170326983,0.15358805216769805,0.2392577697084743,1
30710,7,31,0.8322580645161293,0.679697086769462,0.15256097774666721,0.18330970194366986,1
26063,4,30,0.5466666666666667,0.3944162370667171,0.15225042959994967,0.27850688341454205,1
24908,1,31,2.7645161290322586,2.6127495616230854,0.15176656740917327,0.054898058222688104,1
31707,12,31,1.8451612903225811,1.6948716554672774,0.15028963485530378,0.08145067623276951,1
28138,7,27,2.5444444444444447,2.396035660450945,0.14840878399349977,0.05832659632932305,1
29866,6,19,1.1473684210526323,1.000078942597868,0.14728947845476426,0.1283715637908495,1
28440,6,30,0.8500000000000001,0.7033767282575059,0.14662327174249423,0.17249796675587556,1
28138,12,31,2.6741935483870964,2.5276957824539292,0.1464977659331672,0.05478203551179957,1
