Date,station,T_rp5
2014-05-28,29282,7.1
2014-05-29,29282,9.6
2014-05-30,29282,6.8
2014-05-31,29282,9.4
2014-06-01,29282,5.9
2014-06-02,29282,7.6
2014-06-03,29282,8.9
2014-06-04,29282,8.4
2014-06-05,29282,7.5
2014-06-06,29282,9.5
2014-06-07,29282,15.8
2014-06-08,29282,11.3
2014-06-09,29282,12.5
2014-06-10,29282,11.1
2014-06-11,29282,14.0
2014-06-12,29282,12.7
2014-06-13,29282,12.5
2014-06-14,29282,15.3
2014-06-15,29282,16.8
2014-06-16,29282,19.1
2014-06-17,29282,19.9
2014-06-18,29282,19.6
2014-06-19,29282,21.3
2014-06-20,29282,21.9
2014-06-21,29282,21.1
2014-06-22,29282,21.1
2014-06-23,29282,20.7
2014-06-24,29282,21.4
2014-06-25,29282,21.0
2014-06-26,29282,22.4
2014-06-27,29282,20.1
2014-06-28,29282,23.3
2014-06-29,29282,17.8
2014-06-30,29282,17.9
2014-07-01,29282,15.1
2014-07-02,29282,15.0
2014-07-03,29282,16.1
2014-07-04,29282,17.6
2014-07-05,29282,19.6
2014-07-06,29282,20.0
2014-07-07,29282,20.9
2014-07-08,29282,21.3
2014-07-09,29282,21.8
2014-07-10,29282,18.4
2014-07-11,29282,19.9
2014-07-12,29282,20.4
2014-07-13,29282,22.4
2014-07-14,29282,23.6
2014-07-15,29282,17.9
2014-07-16,29282,17.9
2014-07-17,29282,18.3
2014-07-18,29282,16.1
2014-07-19,29282,16.0
2014-07-20,29282,15.7
2014-07-21,29282,18.7
2014-07-22,29282,19.2
2014-07-23,29282,21.2
2014-07-24,29282,21.3
2014-07-25,29282,18.0
2014-07-26,29282,17.6
2014-07-27,29282,16.4
2014-07-28,29282,18.2
2014-07-29,29282,19.8
2014-07-30,29282,15.1
2014-07-31,29282,13.6
2014-08-01,29282,13.8
2014-08-02,29282,15.0
2014-08-03,29282,16.9
2014-08-04,29282,17.3
2014-08-05,29282,18.6
2014-08-06,29282,16.7
2014-08-07,29282,16.8
2014-08-08,29282,11.8
2014-08-09,29282,12.0
2014-08-10,29282,15.4
2014-08-11,29282,15.1
2014-08-12,29282,11.8
2014-08-13,29282,17.7
2014-08-14,29282,20.2
2014-08-15,29282,15.2
2014-08-16,29282,15.9
2014-08-17,29282,15.2
2014-08-18,29282,20.2
2014-08-19,29282,18.4
2014-08-20,29282,15.3
2014-08-21,29282,10.3
2014-08-22,29282,10.5
2014-08-23,29282,13.3
2014-08-24,29282,13.4
2014-08-25,29282,12.1
2014-08-26,29282,14.4
2014-08-27,29282,18.4
2014-08-28,29282,10.6
2014-08-29,29282,8.9
2014-08-30,29282,9.2
2014-08-31,29282,11.9
2014-09-01,29282,15.9
2014-09-02,29282,11.3
2014-09-03,29282,8.4
2014-09-04,29282,6.6
2014-09-05,29282,4.2
2014-09-06,29282,4.3
2014-09-07,29282,8.2
2014-09-08,29282,10.8
2014-09-09,29282,10.9
2014-09-10,29282,8.6
2014-09-11,29282,6.6
2014-09-12,29282,7.1
2014-09-13,29282,7.4
2014-09-14,29282,10.8
2014-09-15,29282,7.2
2014-09-16,29282,3.4
2014-09-17,29282,6.5
2014-09-18,29282,12.2
2014-09-19,29282,11.3
2014-09-20,29282,5.6
2014-09-21,29282,3.5
2014-09-22,29282,4.3
2014-09-23,29282,6.3
2014-09-24,29282,10.7
2014-09-25,29282,1.3
2014-09-26,29282,-1.4
2014-09-27,29282,-0.8
2014-09-28,29282,-0.3
2014-09-29,29282,0.1
2014-09-30,29282,1.7
2014-10-01,29282,6.0
2014-10-02,29282,5.7
2014-10-03,29282,3.2
2014-10-04,29282,4.3
2014-10-05,29282,2.0
2014-10-06,29282,2.8
2014-10-07,29282,2.3
2014-10-08,29282,1.1
2014-10-09,29282,0.4
2014-10-10,29282,-0.5
2014-10-11,29282,0.8
2014-10-12,29282,3.8
2014-10-13,29282,-0.1
2014-10-14,29282,-2.8
2014-10-15,29282,-0.8
2014-10-16,29282,-0.6
2014-10-17,29282,-5.4
2014-10-18,29282,-8.9
2014-10-19,29282,-9.8
2014-10-20,29282,-6.6
2014-10-21,29282,0.9
2014-10-22,29282,-3.6
2014-10-23,29282,-6.1
2014-10-24,29282,-12.0
2014-10-25,29282,-9.3
2014-10-26,29282,-2.7
2014-10-27,29282,-5.3
2014-10-28,29282,-9.7
2014-10-29,29282,-5.5
2014-10-30,29282,-2.7
2014-10-31,29282,-1.8
2014-11-01,29282,0.7
2014-11-02,29282,1.1
2014-11-03,29282,-0.8
2014-11-04,29282,-10.8
2014-11-05,29282,-8.6
2014-11-06,29282,-1.7
2014-11-07,29282,3.3
2014-11-08,29282,-1.9
2014-11-09,29282,-10.1
2014-11-10,29282,-10.7
2014-11-11,29282,-7.8
2014-11-12,29282,-7.6
2014-11-13,29282,-6.2
2014-11-14,29282,-1.4
2014-11-15,29282,-2.6
2014-11-16,29282,-8.8
2014-11-17,29282,-11.7
2014-11-18,29282,-18.0
2014-11-19,29282,-14.4
2014-11-20,29282,-12.6
2014-11-21,29282,-6.3
2014-11-22,29282,-10.8
2014-11-23,29282,-15.0
2014-11-24,29282,-17.7
2014-11-25,29282,-26.6
2014-11-26,29282,-24.2
2014-11-27,29282,-14.3
2014-11-28,29282,-24.6
2014-11-29,29282,-32.4
2014-11-30,29282,-26.3
2014-12-01,29282,-25.6
2014-12-02,29282,-19.5
2014-12-03,29282,-18.2
2014-12-04,29282,-19.9
2014-12-05,29282,-18.4
2014-12-06,29282,-24.5
2014-12-07,29282,-21.9
2014-12-08,29282,-23.0
2014-12-09,29282,-16.6
2014-12-10,29282,-14.9
2014-12-11,29282,-15.0
2014-12-12,29282,-15.9
2014-12-13,29282,-15.4
2014-12-14,29282,-11.5
2014-12-15,29282,-10.6
2014-12-16,29282,-7.2
2014-12-17,29282,-11.2
2014-12-18,29282,-10.4
2014-12-19,29282,-9.1
2014-12-20,29282,-5.8
2014-12-21,29282,-14.2
2014-12-22,29282,-6.8
2014-12-23,29282,-7.4
2014-12-24,29282,-8.7
2014-12-25,29282,-12.8
2014-12-26,29282,-7.0
2014-12-27,29282,-1.9
2014-12-28,29282,-7.2
2014-12-29,29282,-17.5
2014-12-30,29282,-29.3
2014-12-31,29282,-22.8
2015-01-01,29282,-17.3
2015-01-02,29282,-4.7
2015-01-03,29282,-18.1
2015-01-04,29282,-26.7
2015-01-05,29282,-10.8
2015-01-06,29282,-4.9
2015-01-07,29282,-10.0
2015-01-08,29282,-7.8
2015-01-09,29282,-8.0
2015-01-10,29282,-4.3
2015-01-11,29282,-14.4
2015-01-12,29282,-29.2
2015-01-13,29282,-30.9
2015-01-14,29282,-30.7
2015-01-15,29282,-19.9
2015-01-16,29282,-14.2
2015-01-17,29282,-7.6
2015-01-18,29282,-9.8
2015-01-19,29282,-15.6
2015-01-20,29282,-5.4
2015-01-21,29282,-8.6
2015-01-22,29282,-13.6
2015-01-23,29282,-21.6
2015-01-24,29282,-26.9
2015-01-25,29282,-24.3
2015-01-26,29282,-19.9
2015-01-27,29282,-17.9
2015-01-28,29282,-16.8
2015-01-29,29282,-9.8
2015-01-30,29282,-7.7
2015-01-31,29282,-13.6
2015-02-01,29282,-26.2
2015-02-02,29282,-14.0
2015-02-03,29282,-5.4
2015-02-04,29282,-4.8
2015-02-05,29282,-19.6
2015-02-06,29282,-28.8
2015-02-07,29282,-27.1
2015-02-08,29282,-19.3
2015-02-09,29282,-10.7
2015-02-10,29282,-6.6
2015-02-11,29282,-6.7
2015-02-12,29282,-6.6
2015-02-13,29282,-6.4
2015-02-14,29282,-6.5
2015-02-15,29282,-8.1
2015-02-16,29282,-11.4
2015-02-17,29282,-9.2
2015-02-18,29282,-7.6
2015-02-19,29282,-17.3
2015-02-20,29282,-23.4
2015-02-21,29282,-23.6
2015-02-22,29282,-21.3
2015-02-23,29282,-23.3
2015-02-24,29282,-22.4
2015-02-25,29282,-18.4
2015-02-26,29282,-11.6
2015-02-27,29282,-5.6
2015-02-28,29282,-10.5
2015-03-01,29282,-20.7
2015-03-02,29282,-8.7
2015-03-03,29282,-3.2
2015-03-04,29282,-5.8
2015-03-05,29282,-13.6
2015-03-06,29282,-20.5
2015-03-07,29282,-16.8
2015-03-08,29282,-16.7
2015-03-09,29282,-19.0
2015-03-10,29282,-10.2
2015-03-11,29282,-1.9
2015-03-12,29282,-0.7
2015-03-13,29282,-3.6
2015-03-14,29282,-5.3
2015-03-15,29282,-7.9
2015-03-16,29282,-4.9
2015-03-17,29282,-4.2
2015-03-18,29282,-4.6
2015-03-19,29282,-5.4
2015-03-20,29282,-13.6
2015-03-21,29282,-3.1
2015-03-22,29282,3.2
2015-03-23,29282,6.5
2015-03-24,29282,3.3
2015-03-25,29282,0.3
2015-03-26,29282,-4.9
2015-03-27,29282,-2.4
2015-03-28,29282,-6.3
2015-03-29,29282,-5.7
2015-03-30,29282,-1.6
2015-03-31,29282,-1.4
2015-04-01,29282,-1.9
2015-04-02,29282,-4.4
2015-04-03,29282,-7.4
2015-04-04,29282,-5.2
2015-04-05,29282,0.1
2015-04-06,29282,3.0
2015-04-07,29282,2.0
2015-04-08,29282,-1.1
2015-04-09,29282,-1.1
2015-04-10,29282,0.6
2015-04-11,29282,4.6
2015-04-12,29282,4.2
2015-04-13,29282,4.7
2015-04-14,29282,2.6
2015-04-15,29282,3.2
2015-04-16,29282,4.4
2015-04-17,29282,1.5
2015-04-18,29282,2.4
2015-04-19,29282,9.0
2015-04-20,29282,6.8
2015-04-21,29282,4.8
2015-04-22,29282,7.6
2015-04-23,29282,14.7
2015-04-24,29282,9.9
2015-04-25,29282,8.2
2015-04-26,29282,11.4
2015-04-27,29282,9.6
2015-04-28,29282,7.1
2015-04-29,29282,5.2
2015-04-30,29282,4.1
2015-05-01,29282,5.7
2015-05-02,29282,4.1
2015-05-03,29282,-0.3
2015-05-04,29282,1.2
2015-05-05,29282,1.0
2015-05-06,29282,3.6
2015-05-07,29282,6.7
2015-05-08,29282,11.7
2015-05-09,29282,12.4
2015-05-10,29282,18.7
2015-05-11,29282,12.2
2015-05-12,29282,5.3
2015-05-13,29282,8.8
2015-05-14,29282,11.6
2015-05-15,29282,9.5
2015-05-16,29282,6.8
2015-05-17,29282,9.7
2015-05-18,29282,15.8
2015-05-19,29282,14.4
2015-05-20,29282,13.9
2015-05-21,29282,16.6
2015-05-22,29282,15.7
2015-05-23,29282,11.4
2015-05-24,29282,12.2
2015-05-25,29282,9.0
2015-05-26,29282,10.8
2015-05-27,29282,13.2
2015-05-28,29282,13.6
2015-05-29,29282,13.3
2015-05-30,29282,15.9
2015-05-31,29282,15.3
2015-06-01,29282,15.4
2015-06-02,29282,11.3
2015-06-03,29282,13.9
2015-06-04,29282,15.5
2015-06-05,29282,17.1
2015-06-06,29282,16.9
2015-06-07,29282,18.0
2015-06-08,29282,18.8
2015-06-09,29282,20.0
2015-06-10,29282,20.6
2015-06-11,29282,13.6
2015-06-12,29282,11.8
2015-06-13,29282,14.1
2015-06-14,29282,16.4
2015-06-15,29282,18.1
2015-06-16,29282,23.6
2015-06-17,29282,16.7
2015-06-18,29282,18.4
2015-06-19,29282,19.8
2015-06-20,29282,22.7
2015-06-21,29282,17.1
2015-06-22,29282,15.1
2015-06-23,29282,11.4
2015-06-24,29282,14.2
2015-06-25,29282,11.7
2015-06-26,29282,11.9
2015-06-27,29282,13.9
2015-06-28,29282,18.8
2015-06-29,29282,22.5
2015-06-30,29282,25.7
2015-07-01,29282,23.9
2015-07-02,29282,23.2
2015-07-03,29282,23.1
2015-07-04,29282,22.9
2015-07-05,29282,19.3
2015-07-06,29282,17.2
2015-07-07,29282,14.0
2015-07-08,29282,19.7
2015-07-09,29282,18.5
2015-07-10,29282,16.1
2015-07-11,29282,17.8
2015-07-12,29282,17.2
2015-07-13,29282,17.3
2015-07-14,29282,20.0
2015-07-15,29282,22.2
2015-07-16,29282,17.2
2015-07-17,29282,18.6
2015-07-18,29282,19.7
2015-07-19,29282,22.3
2015-07-20,29282,23.2
2015-07-21,29282,20.1
2015-07-22,29282,18.7
2015-07-23,29282,19.7
2015-07-24,29282,17.7
2015-07-25,29282,19.7
2015-07-26,29282,21.4
2015-07-27,29282,20.9
2015-07-28,29282,17.1
2015-07-29,29282,16.9
2015-07-30,29282,16.1
2015-07-31,29282,16.3
2015-08-01,29282,16.4
2015-08-02,29282,16.4
2015-08-03,29282,16.6
2015-08-04,29282,19.0
2015-08-05,29282,16.9
2015-08-06,29282,19.3
2015-08-07,29282,16.5
2015-08-08,29282,20.0
2015-08-09,29282,16.2
2015-08-10,29282,14.2
2015-08-11,29282,12.6
2015-08-12,29282,13.7
2015-08-13,29282,14.1
2015-08-14,29282,14.4
2015-08-15,29282,15.7
2015-08-16,29282,13.7
2015-08-17,29282,17.9
2015-08-18,29282,16.7
2015-08-19,29282,14.2
2015-08-20,29282,18.7
2015-08-21,29282,23.2
2015-08-22,29282,20.3
2015-08-23,29282,14.4
2015-08-24,29282,11.4
2015-08-25,29282,13.2
2015-08-26,29282,16.0
2015-08-27,29282,15.6
2015-08-28,29282,11.7
2015-08-29,29282,10.1
2015-08-30,29282,10.8
2015-08-31,29282,17.4
2015-09-01,29282,16.6
2015-09-02,29282,16.5
2015-09-03,29282,16.9
2015-09-04,29282,16.3
2015-09-05,29282,10.3
2015-09-06,29282,9.3
2015-09-07,29282,7.4
2015-09-08,29282,6.6
2015-09-09,29282,6.6
2015-09-10,29282,10.8
2015-09-11,29282,12.7
2015-09-12,29282,9.7
2015-09-13,29282,5.2
2015-09-14,29282,5.9
2015-09-15,29282,3.9
2015-09-16,29282,4.4
2015-09-17,29282,3.4
2015-09-18,29282,2.3
2015-09-19,29282,1.2
2015-09-20,29282,3.2
2015-09-21,29282,5.1
2015-09-22,29282,5.8
2015-09-23,29282,2.4
2015-09-24,29282,4.4
2015-09-25,29282,3.1
2015-09-26,29282,2.8
2015-09-27,29282,1.8
2015-09-28,29282,2.7
2015-09-29,29282,4.8
2015-09-30,29282,-1.8
2015-10-01,29282,-0.8
2015-10-02,29282,1.1
2015-10-03,29282,3.9
2015-10-04,29282,7.2
2015-10-05,29282,7.8
2015-10-06,29282,2.4
2015-10-07,29282,4.8
2015-10-08,29282,6.8
2015-10-09,29282,4.2
2015-10-10,29282,7.9
2015-10-11,29282,8.4
2015-10-12,29282,6.6
2015-10-13,29282,6.3
2015-10-14,29282,4.1
2015-10-15,29282,-1.8
2015-10-16,29282,-4.1
2015-10-17,29282,-2.6
2015-10-18,29282,-2.8
2015-10-19,29282,-0.8
2015-10-20,29282,0.9
2015-10-21,29282,0.4
2015-10-22,29282,-7.4
2015-10-23,29282,-7.7
2015-10-24,29282,-3.1
2015-10-25,29282,-2.4
2015-10-26,29282,-3.1
2015-10-27,29282,-3.3
2015-10-28,29282,-2.6
2015-10-29,29282,-1.4
2015-10-30,29282,2.9
2015-10-31,29282,3.3
2015-11-01,29282,-1.1
2015-11-02,29282,-6.8
2015-11-03,29282,-11.1
2015-11-04,29282,-12.0
2015-11-05,29282,-12.0
2015-11-06,29282,-11.3
2015-11-07,29282,-9.3
2015-11-08,29282,-7.6
2015-11-09,29282,-6.2
2015-11-10,29282,-6.7
2015-11-11,29282,-8.6
2015-11-12,29282,-11.9
2015-11-13,29282,-14.9
2015-11-14,29282,-16.3
2015-11-15,29282,-15.5
2015-11-16,29282,-18.1
2015-11-17,29282,-21.3
2015-11-18,29282,-20.3
2015-11-19,29282,-18.9
2015-11-20,29282,-20.3
2015-11-21,29282,-21.0
2015-11-22,29282,-23.2
2015-11-23,29282,-27.5
2015-11-24,29282,-24.7
2015-11-25,29282,-13.5
2015-11-26,29282,-15.0
2015-11-27,29282,-14.2
2015-11-28,29282,-16.1
2015-11-29,29282,-8.2
2015-11-30,29282,-5.1
2015-12-01,29282,-11.4
2015-12-02,29282,-7.4
2015-12-03,29282,-2.8
2015-12-04,29282,-4.3
2015-12-05,29282,-5.4
2015-12-06,29282,-3.8
2015-12-07,29282,-6.5
2015-12-08,29282,-12.5
2015-12-09,29282,-5.8
2015-12-10,29282,-0.8
2015-12-11,29282,-4.9
2015-12-12,29282,-5.8
2015-12-13,29282,-3.8
2015-12-14,29282,-13.3
2015-12-15,29282,-4.8
2015-12-16,29282,-12.7
2015-12-17,29282,-16.3
2015-12-18,29282,-8.0
2015-12-19,29282,-12.3
2015-12-20,29282,-10.7
2015-12-21,29282,-17.8
2015-12-22,29282,-29.6
2015-12-23,29282,-35.2
2015-12-24,29282,-32.6
2015-12-25,29282,-22.7
2015-12-26,29282,-19.4
2015-12-27,29282,-11.6
2015-12-28,29282,-3.4
2015-12-29,29282,-6.9
2015-12-30,29282,-4.4
2015-12-31,29282,-14.1
2016-01-01,29282,-27.5
2016-01-02,29282,-29.8
2016-01-03,29282,-18.6
2016-01-04,29282,-16.1
2016-01-05,29282,-20.6
2016-01-06,29282,-27.9
2016-01-07,29282,-30.9
2016-01-08,29282,-31.3
2016-01-09,29282,-33.1
2016-01-10,29282,-34.2
2016-01-11,29282,-31.4
2016-01-12,29282,-28.9
2016-01-13,29282,-28.3
2016-01-14,29282,-29.6
2016-01-15,29282,-33.0
2016-01-16,29282,-36.2
2016-01-17,29282,-38.1
2016-01-18,29282,-31.9
2016-01-19,29282,-32.2
2016-01-20,29282,-34.4
2016-01-21,29282,-27.3
2016-01-22,29282,-23.4
2016-01-23,29282,-23.8
2016-01-24,29282,-18.4
2016-01-25,29282,-19.2
2016-01-26,29282,-17.9
2016-01-27,29282,-30.3
2016-01-28,29282,-31.5
2016-01-29,29282,-27.9
2016-01-30,29282,-28.5
2016-01-31,29282,-27.8
2016-02-01,29282,-27.0
2016-02-02,29282,-27.9
2016-02-03,29282,-14.8
2016-02-04,29282,-11.5
2016-02-05,29282,-18.4
2016-02-06,29282,-5.9
2016-02-07,29282,-11.9
2016-02-08,29282,-12.7
2016-02-09,29282,-7.2
2016-02-10,29282,-14.3
2016-02-11,29282,-24.3
2016-02-12,29282,-28.9
2016-02-13,29282,-22.4
2016-02-14,29282,-12.0
2016-02-15,29282,-12.9
2016-02-16,29282,-10.6
2016-02-17,29282,-11.1
2016-02-18,29282,-18.3
2016-02-19,29282,-15.7
2016-02-20,29282,-12.8
2016-02-21,29282,-22.1
2016-02-22,29282,-24.5
2016-02-23,29282,-22.6
2016-02-24,29282,-21.0
2016-02-25,29282,-13.3
2016-02-26,29282,-18.3
2016-02-27,29282,-17.6
2016-02-28,29282,-3.1
2016-02-29,29282,-1.7
2016-03-01,29282,-6.3
2016-03-02,29282,-10.2
2016-03-03,29282,-9.8
2016-03-04,29282,-13.0
2016-03-05,29282,-19.3
2016-03-06,29282,-19.7
2016-03-07,29282,-15.0
2016-03-08,29282,-12.3
2016-03-09,29282,-10.8
2016-03-10,29282,-7.5
2016-03-11,29282,-11.8
2016-03-12,29282,-7.1
2016-03-13,29282,-2.7
2016-03-14,29282,-0.1
2016-03-15,29282,-4.7
2016-03-16,29282,-9.5
2016-03-17,29282,-2.4
2016-03-18,29282,0.9
2016-03-19,29282,-1.0
2016-03-20,29282,-1.7
2016-03-21,29282,0.5
2016-03-22,29282,5.2
2016-03-23,29282,2.2
2016-03-24,29282,-1.0
2016-03-25,29282,0.3
2016-03-26,29282,2.1
2016-03-27,29282,-1.9
2016-03-28,29282,-2.8
2016-03-29,29282,-2.5
2016-03-30,29282,-2.7
2016-03-31,29282,-1.8
2016-04-01,29282,0.2
2016-04-02,29282,2.4
2016-04-03,29282,3.1
2016-04-04,29282,7.2
2016-04-05,29282,0.2
2016-04-06,29282,-1.6
2016-04-07,29282,-0.3
2016-04-08,29282,-2.2
2016-04-09,29282,-0.3
2016-04-10,29282,-2.1
2016-04-11,29282,2.1
2016-04-12,29282,2.3
2016-04-13,29282,1.9
2016-04-14,29282,3.6
2016-04-15,29282,1.8
2016-04-16,29282,2.8
2016-04-17,29282,4.9
2016-04-18,29282,4.6
2016-04-19,29282,5.5
2016-04-20,29282,0.4
2016-04-21,29282,2.1
2016-04-22,29282,4.5
2016-04-23,29282,6.1
2016-04-24,29282,4.8
2016-04-25,29282,2.8
2016-04-26,29282,5.4
2016-04-27,29282,7.3
2016-04-28,29282,8.7
2016-04-29,29282,8.2
2016-04-30,29282,4.2
2016-05-01,29282,2.4
2016-05-02,29282,2.1
2016-05-03,29282,0.5
2016-05-04,29282,6.6
2016-05-05,29282,5.7
2016-05-06,29282,9.9
2016-05-07,29282,6.3
2016-05-08,29282,2.9
2016-05-09,29282,2.8
2016-05-10,29282,-0.9
2016-05-11,29282,4.4
2016-05-12,29282,0.9
2016-05-13,29282,6.8
2016-05-14,29282,10.1
2016-05-15,29282,6.1
2016-05-16,29282,3.8
2016-05-17,29282,7.4
2016-05-18,29282,8.0
2016-05-19,29282,8.6
2016-05-20,29282,11.9
2016-05-21,29282,13.7
2016-05-22,29282,17.6
2016-05-23,29282,12.8
2016-05-24,29282,5.4
2016-05-25,29282,4.8
2016-05-26,29282,6.4
2016-05-27,29282,8.8
2016-05-28,29282,16.1
2016-05-29,29282,8.8
2016-05-30,29282,6.9
2016-05-31,29282,16.7
2016-06-01,29282,11.4
2016-06-02,29282,11.8
2016-06-03,29282,9.6
2016-06-04,29282,11.9
2016-06-05,29282,15.1
2016-06-06,29282,19.0
2016-06-07,29282,14.3
2016-06-08,29282,15.4
2016-06-09,29282,17.4
2016-06-10,29282,19.4
2016-06-11,29282,21.5
2016-06-12,29282,21.7
2016-06-13,29282,22.4
2016-06-14,29282,22.1
2016-06-15,29282,17.7
2016-06-16,29282,15.1
2016-06-17,29282,13.0
2016-06-18,29282,15.3
2016-06-19,29282,15.4
2016-06-20,29282,16.4
2016-06-21,29282,17.3
2016-06-22,29282,22.0
2016-06-23,29282,21.4
2016-06-24,29282,21.9
2016-06-25,29282,18.9
2016-06-26,29282,18.8
2016-06-27,29282,19.5
2016-06-28,29282,19.5
2016-06-29,29282,19.1
2016-06-30,29282,18.3
2016-07-01,29282,20.7
2016-07-02,29282,18.1
2016-07-03,29282,16.8
2016-07-04,29282,18.2
2016-07-05,29282,17.3
2016-07-06,29282,18.8
2016-07-07,29282,20.9
2016-07-08,29282,19.4
2016-07-09,29282,20.7
2016-07-10,29282,20.2
2016-07-11,29282,21.0
2016-07-12,29282,19.1
2016-07-13,29282,15.5
2016-07-14,29282,16.6
2016-07-15,29282,18.5
2016-07-16,29282,18.0
2016-07-17,29282,16.8
2016-07-18,29282,15.7
2016-07-19,29282,16.9
2016-07-20,29282,14.4
2016-07-21,29282,15.4
2016-07-22,29282,16.2
2016-07-23,29282,14.2
2016-07-24,29282,18.0
2016-07-25,29282,17.9
2016-07-26,29282,16.8
2016-07-27,29282,15.9
2016-07-28,29282,16.2
2016-07-29,29282,16.9
2016-07-30,29282,14.3
2016-07-31,29282,16.7
2016-08-01,29282,13.9
2016-08-02,29282,13.7
2016-08-03,29282,14.9
2016-08-04,29282,17.2
2016-08-05,29282,19.4
2016-08-06,29282,20.7
2016-08-07,29282,20.6
2016-08-08,29282,18.2
2016-08-09,29282,17.1
2016-08-10,29282,15.6
2016-08-11,29282,16.3
2016-08-12,29282,17.5
2016-08-13,29282,17.3
2016-08-14,29282,17.9
2016-08-15,29282,15.9
2016-08-16,29282,17.3
2016-08-17,29282,17.4
2016-08-18,29282,17.6
2016-08-19,29282,12.7
2016-08-20,29282,10.6
2016-08-21,29282,12.1
2016-08-22,29282,11.6
2016-08-23,29282,14.7
2016-08-24,29282,12.1
2016-08-25,29282,12.9
2016-08-26,29282,18.3
2016-08-27,29282,14.3
2016-08-28,29282,16.2
2016-08-29,29282,18.1
2016-08-30,29282,16.7
2016-08-31,29282,17.6
2016-09-01,29282,10.7
2016-09-02,29282,9.9
2016-09-03,29282,9.7
2016-09-04,29282,8.7
2016-09-05,29282,9.0
2016-09-06,29282,10.5
2016-09-07,29282,9.6
2016-09-08,29282,9.6
2016-09-09,29282,10.6
2016-09-10,29282,10.6
2016-09-11,29282,10.2
2016-09-12,29282,12.1
2016-09-13,29282,11.3
2016-09-14,29282,10.8
2016-09-15,29282,9.9
2016-09-16,29282,7.7
2016-09-17,29282,12.1
2016-09-18,29282,14.9
2016-09-19,29282,9.9
2016-09-20,29282,7.8
2016-09-21,29282,5.7
2016-09-22,29282,5.4
2016-09-23,29282,5.0
2016-09-24,29282,5.1
2016-09-25,29282,2.6
2016-09-26,29282,2.3
2016-09-27,29282,1.6
2016-09-28,29282,4.9
2016-09-29,29282,2.6
2016-09-30,29282,-1.1
2016-10-01,29282,-2.5
2016-10-02,29282,-3.4
2016-10-03,29282,-0.2
2016-10-04,29282,0.6
2016-10-05,29282,1.1
2016-10-06,29282,1.6
2016-10-07,29282,2.2
2016-10-08,29282,-0.2
2016-10-09,29282,-4.6
2016-10-10,29282,-5.1
2016-10-11,29282,-2.4
2016-10-12,29282,-0.1
2016-10-13,29282,-1.9
2016-10-14,29282,-4.7
2016-10-15,29282,-5.0
2016-10-16,29282,-5.2
2016-10-17,29282,-3.9
2016-10-18,29282,-6.5
2016-10-19,29282,-6.3
2016-10-20,29282,-5.8
2016-10-21,29282,-5.8
2016-10-22,29282,-7.6
2016-10-23,29282,-6.5
2016-10-24,29282,-6.3
2016-10-25,29282,-7.0
2016-10-26,29282,-9.2
2016-10-27,29282,-12.3
2016-10-28,29282,-16.7
2016-10-29,29282,-16.6
2016-10-30,29282,-15.8
2016-10-31,29282,-13.9
2016-11-01,29282,-14.3
2016-11-02,29282,-10.3
2016-11-03,29282,-10.0
2016-11-04,29282,-14.6
2016-11-05,29282,-11.8
2016-11-06,29282,-16.8
2016-11-07,29282,-14.2
2016-11-08,29282,-10.4
2016-11-09,29282,-10.6
2016-11-10,29282,-13.3
2016-11-11,29282,-16.3
2016-11-12,29282,-16.2
2016-11-13,29282,-24.2
2016-11-14,29282,-27.4
2016-11-15,29282,-25.1
2016-11-16,29282,-22.0
2016-11-17,29282,-26.8
2016-11-18,29282,-24.9
2016-11-19,29282,-23.0
2016-11-20,29282,-20.2
2016-11-21,29282,-21.0
2016-11-22,29282,-14.9
2016-11-23,29282,-12.9
2016-11-24,29282,-15.6
2016-11-25,29282,-18.2
2016-11-26,29282,-9.8
2016-11-27,29282,-4.6
2016-11-28,29282,-4.1
2016-11-29,29282,-7.3
2016-11-30,29282,-9.0
2016-12-01,29282,-3.6
2016-12-02,29282,-19.9
2016-12-03,29282,-17.8
2016-12-04,29282,-22.8
2016-12-05,29282,-16.0
2016-12-06,29282,-14.1
2016-12-07,29282,-13.3
2016-12-08,29282,-10.8
2016-12-09,29282,-8.1
2016-12-10,29282,-10.6
2016-12-11,29282,-20.4
2016-12-12,29282,-19.3
2016-12-13,29282,-14.6
2016-12-14,29282,-8.8
2016-12-15,29282,-2.4
2016-12-16,29282,-13.9
2016-12-17,29282,-20.8
2016-12-18,29282,-22.9
2016-12-19,29282,-23.6
2016-12-20,29282,-15.9
2016-12-21,29282,-6.8
2016-12-22,29282,-24.7
2016-12-23,29282,-37.5
2016-12-24,29282,-36.3
2016-12-25,29282,-18.9
2016-12-26,29282,-12.2
2016-12-27,29282,-12.0
2016-12-28,29282,-8.4
2016-12-29,29282,-7.1
2016-12-30,29282,-9.6
2016-12-31,29282,-8.8
2017-01-01,29282,-5.9
2017-01-02,29282,-5.8
2017-01-03,29282,-4.6
2017-01-04,29282,-3.1
2017-01-05,29282,-1.0
2017-01-06,29282,-6.9
2017-01-07,29282,-25.8
2017-01-08,29282,-34.9
2017-01-09,29282,-35.0
2017-01-10,29282,-29.6
2017-01-11,29282,-29.4
2017-01-12,29282,-27.1
2017-01-13,29282,-22.4
2017-01-14,29282,-28.7
2017-01-15,29282,-26.8
2017-01-16,29282,-33.7
2017-01-17,29282,-36.7
2017-01-18,29282,-23.1
